Name;Test;Gordonpunkte;GF1;GF2;GF3;GF4;GF5;GF6;GF7;GF8;GF9;GF10;GF11;GF12;GF13;GF14;GF15;GF16;GF17;GF18;GF19;GF20;GF21;GF22;GF23;GF24;GF25;GF26;GF27;GF28;GF29;GF30;D1124;D110akod;D110a;D110a15;D110a25;D110a35;D113akod;D113a;D113a16;D113a26;D113a56;D114a;D114c;D114d;D115a23;D115c12;D116;D11613;D118eMCeinfach;D119a;D119b13;D12012;D12022;D17;D19kod;D1916;D1926;D21dkod;D21c12;D21c22;D21d;D23b;D24a;D24b;D24e;D24h;D25a;D26a55;D26b1;D26b2;D110b12bzw.D3;D31a;D31b;D32kod;D32;D34akod;D34a;D36a;D36b;D37b;D37c;D41dkod;D41d;D41f1;D41f2;D41f3;D4215;D4235;D43a23;D43a33;D44a44;D45a14;D45a24;D45b26;Geschlecht;TK1;TK2;TK3;Vollzeit;V_Vater;V_Mutter;Teilzeit;T_Vater;T_Mutter;Arbeitslos;A_Vater;A_Mutter;Diverses;D_Vater;D_Mutter;MFam1;MFam2;MFam3;MFam4;MFam5;K1_del;K2;K3;K4;K5;K6;MS;MS1;MS2;MS3;MS4;MS5;MS6;FU1;FU2;FU3;FU4;FU5;IM1;IM2;IM3;B1;B2;B3;B4;Dis;Dis1;Dis2;Dis3;Dis4;Dis5;Dis6;Unt1;Unt2;Unt3;Unt4;Unt5;Unt6;Unt7;Unt8;Inst.Erfahrung;Alter;welcheInstrumente;Instrument1;Instrument2;Instrument3;I1_5J;I1_6J;I1_7J;I1_8J;I1_9J;I1_10J;I1_11J;I1_12J;I1_13J;I2_5J;I2_6J;I2_7J;I2_8J;I2_9J;I2_10J;I2_11J;I2_12J;I2_13J;I3_5J;I3_6J;I3_7J;I3_8J;I3_9J;I3_10J;I3_11J;I3_12J;I3_13J;Orch.Erfahrung;Chor_1Ja;Chor.in.Schule;Chor.außerhalb;Chor.nein;Früherziehung;Geb.Land;Mus1.Klasse;Mus2.Klasse;Mus3.Klasse;Mus4.Klasse;Mus5.Klasse;Mus6.Klasse;Note5.Klasse;Note6.1Klasse;Bücheranzahl;W1;W2;W3;W4;W5;W6;W7;W8;W9;W10;W11;W12;W13;Mutterland;Vaterland;Spr.zuHause;Spr.mitEltern;Theta_achieve;Theta_Gordon;Theta_D1_4;Theta_D1;Theta_D2;Theta_D3;Theta_D4;erstTheta_D1;erstTheta_D2;erstTheta_D3;erstTheta_D4;erstTheta_U;erstTheta_D1_4;TKkod;MFamkod;Kkod;MSkod;FUkod;IMkod;Bkod;Diskod;Untkod;Chorkod;Früherkod;MusKlkod;Muskldicho;Bücherkod;Wkod;Mutterkod;Vaterkod;Geb.landkod;Migrationkoddich;Migrationkod;Theta_Vek;GF1kod;GF2kod;GF3kod;GF4kod;GF5kod;GF6kod;GF7kod;GF8kod;GF9kod;GF10kod;GF11kod;GF12kod;GF13kod;GF14kod;GF15kod;GF16kod;GF17kod;GF18kod;GF19kod;GF20kod;GF21kod;GF22kod;GF23kod;GF24kod;GF25kod;GF26kod;GF27kod;GF28kod;GF29kod;GF30kod;testvar2;unbegabtrekod;wwwkod;kkkkod;Notekod;theta_achieve_ausreiser
10, Schüler;test10;36;0;-1;1;-1;-1;2;-1;1;-1;-1;0;-1;-1;0;-1;-1;0;2;-1;2;0;-1;0;0;1;1;-1;1;-1;-1;1;1;0;1;1;1;0;0;1;1;0;1;0;1;0;0;0;1;1;1;1;1;2;0;1;1;1;1;1;1;4;3;1;1;0;0;1;1;1;1;1;1;1;0;3;2;7;1;1;1;1;1;6;0;0;0;0;0;0;0;1;1;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.;.;übersprungen;übersprungen;2,0187299;-1,27287;1,4668375;1,39872;2,85182;2,76538;-1,14857;1,18034;2,20331;2,76548;-,81994;1,08271;1,3322975; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ;12,8691737131954;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;0; ; ; ; ; ; 
16, Schüler;test16;38;0;-1;0;-1;0;-1;-1;-1;-1;-1;0;-1;2;-1;1;-1;-1;2;1;2;0;0;1;-1;1;1;-1;1;-1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;4;3;1;0;0;0;0;1;1;1;0;1;1;0;3;2;7;0;1;0;1;0;5;1;1;1;1;1;0;0;1;1;0;1;0;1;1;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;1;1;1;1;3;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;2;2;3;1;1;1;1; ;1;4;2; ; ; ; ; ; ; ; ; ; ; ;0;12;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deut5schland;2;2;2;2;2;2;4; ;5;1;1;1;1;1;1;1;1;1;1;1;1;0;--;--;deu1tsch;de1utsc;,8431782;-1,02141;,422045;-,37322;,81632;,523;,72208;-,30932;,55379;,52293;,88767;,32536;,4137675;0;1,4;1,25;1;1;2,33333333333333;1; ; ;0;0;0;0;1;,923076923076923; ; ;1; ; ;10,9278666572849;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;0;1;1;0;1;0;0; ;1;,923076923076923;,0666666666666667; ;,8431782
19, Schüler;test19;37;0;2;-1;-1;0;-1;-1;0;0;1;-1;0;2;0;0;1;-1;0;-1;2;-1;-1;0;-1;0;1;-1;1;-1;-1;1;0;0;1;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;2;2;7;0;1;1;0;0;4;0;0;0;0;0;1;1;1;1;0;1;0;3;1;1; ;1;0;übersprungen; ; ; ;0;2;übersprungen; ; ;2;2;2;1;1;3;1;2;1;1;1;2;3;3;4;2;4;2;4;3;3;4;4;3;3;3; ; ; ; ; ;3;2;1;2; ; ;2;2;1;2;2;1;1;2;0;12;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;Deutschland;1;1;2;2;2;2;2;2;3;1;0;1;1;1;1;0;1;1;1;0;0;0;Türkei;Türkei;Türkisch;Türkisch;,1773024;-1,27287;-,37459;-1,12045;-,27938;,523;-,62153;-,93943;-,51478;,52293;-,36772;-,41671;-,32475;,166666666666667;1,6;1,25;3;3,6;3; ; ;1,77777777777778;0;0;,333333333333333;0;0;,615384615384615;1;1;0;1;2;9,42498254251964;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0; ;2;,615384615384615;,0666666666666667;4;,1773024
27, Schüler;test27;32;0;-1;1;-1;0;-1;1;-1;-1;0;0;1;-1;0;-1;1;-1;0;0;-1;1;0;0;0;1;-1;-1;-1;-1;-1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;1;1;0;1;0;1;5;2; ;0;2;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;3;3;3;2;3;3;3;4;1;1;4;2;3;3;1;3;1;2;1;1;2;1;2;3;3;3;3;3;3;3; ;3;1;1;2;2;2;2;2; ; ; ; ; ; ;0;12;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;2;2;2;2;2;2;2;3;3;1;1;1;1;1;1;1;1;1;1;1;1;0;slowenien;serbien;deutsch;deutsch;-,2330219;-1,56178;-,9351475;-1,12045;-,27938;-,54148;-1,79928;-1,30045;-,51478;-,54149;-1,33173;-,93486;-,9221125;,416666666666667;2,8;2,25;2;1,4;3;3;1,83333333333333; ;0;0;0;0;0;,923076923076923;1;1;0;1;2;8,1767397184697;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0; ;2;,923076923076923;,533333333333333;5;-,2330219
7, Schüler;test7;43;0;-1;0;0;1;2;0;-1;-1;1;0;1;2;1;0;1;1;-1;0;2;1;-1;-1;-1;-1;-1;2;-1;-1;-1;1;1;0;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;1;0;1;0;2;2;0;1;0;0;1;1;1;1;0;1;1;1;5;1;6;0;1;1;0;0;5;1;0;0;0;1;0;1;1;1;0;1;1;1;4;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;2;3;2;2;4;3;2;1;2;4;2;3;1;1;1;1;1;2;3;3;2;4;1;1;2;3;4;3;3; ;2;2;2;3;3;1;3;4;3;4;4;4;4;3;1;12;früher habe ich blockflöte und klavier gespielt;1;1;übersprungen;0;2;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;deutschland;1;1;1;1;1;1;2;2;5;1;1;0;1;1;1;1;1;1;1;1;1;1;singapur;deutschland;englisch;englisch und deutsch;,6442181;,00047;,7544625;1,83518;,81632;,523;-,15665;1,18034;,55379;,52293;,05338;,59882;,57761;,25;2,4;2;1;2,8;1,33333333333333;3,25;2,16666666666667;3,33333333333333;0;1;1;1;1;,923076923076923;1;0;0;1;1;11,1893157996725;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0; ;2;,923076923076923;,466666666666667;4;,6442181
11, Schüler;test11;47;0;-1;0;1;0;-1;0;0;0;-1;0;1;2;0;0;0;0;-1;1;2;1;2;0;2;-1;0;2;0;-1;-1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;3;0;1;1;0;0;1;0;1;1;0;1;1;0;3;0;0;0;0;1;0;0;4;0;0;0;0;1;0;0;1;1;0;0;1;1;3;1; ;1;0;übersprungen; ; ; ;0;2; ;0;2;4;1;3;1;1;4;1;1;1;1;2;1;4;3;1;2;2;1;1;1;1;1;1;3;3;3;3;3;3;3; ;3;3;2;2;2;1;2;4;4;4;4;4;4;3;1;12;früher blockflöte;1;übersprungen;übersprungen;0;0;3;4;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;Deutschland;1;1;1;1;1;1;1;2;5;1;1;1;1;1;1;1;1;0;0;1;1;0;Israel;Deutschland;Deutsch, Hebräisch;Deutsch ( hebräisch);-,3138334;-,79433;-,616885;,30819;,11734;-1,09379;-1,79928;-,01639;-,12521;-1,09376;-1,33173;-,51538;-,6417725;,166666666666667;2;1;1,8;1;3;3;2,16666666666667;3,55555555555556;0;1;1;1;1;,769230769230769;1;0;0;1;1;8,86294389353222;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0; ;1;,769230769230769;,0666666666666667;3;-,3138334
14, Schüler;test14;57;0;2;0;1;0;2;0;0;2;1;0;-1;2;0;0;-1;0;-1;0;2;0;2;1;2;-1;0;2;0;2;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;3;0;1;1;0;0;0;1;1;0;0;1;1;0;2;1;5;0;1;1;0;1;6;0;0;0;1;0;0;0;1;1;0;0;1;4;5;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;2;2;2;2;3;1;1;1;1;2;3;2;3;3;4;2;3;4;4;3;2;4;2;2;2;3;2;2;3; ;2;1;2;3;1;2;2;4;4;4;2;4;3;4;1;12;1.mundhamonika;1;übersprungen;übersprungen;0;0;0;4;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;Deutschland;1;1;1;1;1;1;4;3;1;1;0;0;1;1;1;0;1;0;1;0;1;1;Türkei;Türkei;türkisch;türkisch;-,3210191;-,18992;-,3097775;,65224;-,72838;-,0144;-1,14857;,27233;-,95735;-,01445;-,81994;-,31992;-,3798525;,583333333333333;2,2;1;3;3,4;2;2,5;1,83333333333333;3,22222222222222;0;1;1;1;0;,615384615384615;1;1;0;1;2;9,31217741280201;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0; ;3;,615384615384615;,0666666666666667;7;-,3210191
23, Schüler;test23;43;1;2;0;0;1;2;0;0;2;-1;-1;0;-1;-1;0;0;1;2;0;0;0;-1;0;-1;-1;-1;-1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;6;0;0;0;0;1;0;0;1;1;1;1;0;2;4;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;2;1;2;3;1;4;3;1;1;1;2;2;3;2;1;2;2;1;1;1;3;1;1;2;2;4;1;3; ; ;übersprungen; ; ; ; ; ; ;4;2;2;4;3;3;2;2;0;12;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;Deutschland;1;1;2;2;1;1;1;3;5;1;1;0;1;1;1;1;1;0;0;0;1;0;Deutschland;Deutschland;Deutsch (Nur Deutschhhh);Deutschh;-,6431868;-1,02141;-1,06432;-1,12045;-1,24877;-1,73141;-,15665;-,93943;-1,47223;-1,73133;,05338;-,93486;-1,0224025;,333333333333333;1,8;1,5;1,6;1,4;2,66666666666667; ; ;2,66666666666667;0;0;,666666666666667;0;1;,615384615384615;0;0;0;0;0;7,98017691844611;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1; ;2;,615384615384615;,2;4;-,6431868
27, Schüler;test27;43;-1;0;0;1;0;0;1;-1;2;0;-1;0;2;0;0;1;0;0;1;0;-1;-1;-1;2;0;-1;-1;0;2;-1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;1;1;0;2;1;4;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;1;0;1;5;2; ;0;2;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;3;3;3;2;3;3;3;4;1;1;4;2;3;3;1;3;1;2;1;1;2;1;2;3;3;3;3;3;3;3; ;3;1;1;2;2;2;2;2; ; ; ; ; ; ;0;12;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;2;2;2;2;2;2;2;3;3;1;1;1;1;1;1;1;1;1;1;1;1;0;slowenien;serbien;deutsch;deutsch;-,7455168;-1,02141;-1,16665;-2,12443;-,72838;-,0144;-1,79939;-1,30045;-,95735;-,01445;-1,95738;-1,04772;-1,0574075;,416666666666667;2,8;2,25;2;1,4;3;3;1,83333333333333; ;0;0;0;0;0;,923076923076923;1;1;0;1;2;8,21878088533817;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0; ;2;,923076923076923;,533333333333333;5;-,7455168
4, Schüler;test4;37;0;0;1;1;0;-1;-1;1;2;0;-1;0;-1;0;0;-1;0;-1;-1;2;0;-1;0;-1;-1;0;0;0;-1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;2;1;1;1;0;1;0;1;0;1;1;1;1;5;2;7;0;0;1;0;1;6;1;0;0;0;0;1;0;1;0;0;1;0;4;3;2;übersprungen; ; ; ;1;2;übersprungen; ; ;übersprungen; ; ;4;4;3;2;3;3;4;1;2;2;4;4;1;3;1;4;2;2;4;3;3;3;4;2;1;1; ;4;4;4; ;2;2;1;1;3;1;4;1;2;2;3;3;2;2;1;11;Querflöte;1;übersprungen;übersprungen;0;0;0;0;5;6;7;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;Deutschland;2;2;2;2;2;2;1;2;4;1;1;0;1;1;1;1;1;0;1;1;1;1;Deutschland;Deutschland;Deutsch;Deutsch;,7521056;-1,56178;,04998;-1,56646;,81632;1,10671;-,15665;-1,30045;,55379;1,10666;-,36772;-,13098;-,00193000000000003;,5;3,2;2,25;2,4;3,4;1,33333333333333; ;1,66666666666667;2,33333333333333;0;0;0;0;1;,846153846153846;0;0;0;0;0;10,1841539041493;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;,12905;4;,846153846153846;,533333333333333;3;,7521056
1, Schüler;OHG_18.06-2;50;-1;2;-1;1;-1;2;1;-1;-1;1;0;-1;2;1;-1;1;1;2;1;-1;0;-1;1;2;1;0;-1;-1;2;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4;5;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;1;1;1;1;1;4;2;1;1;1;4;3;2;3;3;2;1;1;2;1;1;1;1;4;4;4;1;1;1;1; ;3;2;1;3;4;4;1;1;2;2;2;2;2;2;1;13;arkordeon,fanfare,trommel;2;2;2;0;0;0;0;5;6;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0; ;0;0;3;1;deutschland;1;1;1;1;1;1;1;3;3;1;1;1;1;1;1;1;1;0;1;1;1;1;deutscland;deutschland;deutsch;deutsch;-2,6824716;,19083;-2,47324;-,37322;-2,81177;-3,9619;-2,74607;-,61382;-2,10707;-3,96176;-1,95753;-1,69046;-2,160045;,583333333333333;1;1,25;2;1,2;4;1;2,83333333333333;2;0;1;1;1;0;,923076923076923;1;0;0;1;1;6,00552205343549;0;1;0;1;0;1;1;0;0;1;0;0;1;1;0;1;1;1;1;0;0;0;1;1;1;0;0;0;1;0; ;3;,923076923076923;,266666666666667;4; 
12, Schüler;test12;36;-1;-1;1;0;0;2;1;-1;-1;-1;0;0;-1;1;1;0;1;-1;-1;-1;-1;2;-1;-1;0;1;-1;0;0;-1;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;5;übersprungen; ; ; ;0;2;übersprungen; ; ; ;1;0;3;1;2;2;2;4;4;3;4;4;4;4;1;1;1;3;1;1;3;3;3;2;3;2;2;2;1;3;3;3; ;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;12;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;Deutschland;1;1;1;1;1;1;2;2;5;1;1;1;1;1;1;1;1;1;1;1;1;1;Deutschland;Deutschland;Deutsch;Deutsch-Englisch;-1,9658326;-1,27287;-2,517725;-,73137;-1,24878;-3,9619;-4,12885;-,61382;-1,47226;-3,96176;-2,86544;-1,69046;-2,22832;,333333333333333;2;3,75;1,4;2,8;2;2,5;3;2,88888888888889;0;1;1;1;1;1;0;0;0;0;0;5,94011325573848;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0; ;4;1;,933333333333333;4; 
18, Schüler;test18;37;0;-1;1;-1;0;-1;1;0;0;-1;0;1;-1;0;1;1;0;-1;-1;-1;0;-1;1;2;-1;-1;2;0;-1;-1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;1;1;1;1;1;3;1;4;3;1;4;4;1;1;1;1;1;1;1;1;1;1;1;4;4;4;1;1;1;1; ;4;4;1;1;3;4;1;1;1;1;1;1;1;1;0;12;übersprungen;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;2;2;1;1;1;1;1;2;4;1;1;1;1;1;1;1;1;0;0;0;1;0;--;--;deutsch;deutsch;-2,6063259;-,79433;-2,9093775;-2,96548;-2,81177;-1,73141;-4,12885;-2,25815;-3,02742;-1,73133;-4,2145;-2,61464;-2,80785;,0833333333333333;1;2,25;1;1;4;1;2,83333333333333;1,33333333333333;0;0;,666666666666667;0;1;,692307692307692; ; ;0; ; ;4,32725531406456;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0; ;4;,692307692307692;,533333333333333;3; 
20, Schüler;test20;45;-1;-1;0;-1;0;2;1;-1;2;0;1;0;-1;1;0;0;-1;2;1;2;0;2;0;-1;0;0;-1;0;-1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;4;1;1;0;0;0;0;0;1;1;0;0;1;0;2;1;6;1;1;1;0;0;5;0;0;0;1;0;0;0;1;0;0;1;0;2;4;3; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;4;3;4;3;3;4;4;4;4;4;4;4;1;2;3;3;2;3;3;3;3;3;4;2;2;2;3;4;3;3; ;2;1;2;2;3;3;1;2;3;4;4;4;4;4;1;13;Keyboard;1;übersprungen;übersprungen;1;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;Deutschland;1;2;2;2;2;2;4;3;5;1;1;1;1;1;1;1;1;1;1;1;1;1;Philipenien;Deutschland;Deutsch;Deutsch;-,2602259;-,79433;-,5632775;-1,56646;,47632;-,0144;-1,14857;-1,72188;,22539;-,01445;-1,33173;-,71955;-,7106675;,5;3,4;4;2,6;3,2;2;3,25;2,16666666666667;3,11111111111111;0;1;,166666666666667;0;1;1;1;0;0;1;1;8,91307371572792;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0; ;4;1;1;7;-,2602259
3, Schüler;test3;42;0;0;1;0;0;0;0;1;0;0;1;0;2;0;-1;0;0;0;-1;-1;0;-1;0;2;-1;0;0;1;-1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;4;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;1;1;1;1;1;4;1;2;1;1;2;4;1;2;1;1;1;2;3;4;1;2;3;3;3;3;3;2;4;3; ;2;1;1;1;3;1; ; ; ; ; ; ; ; ;1;12;übersprungen; ; ; ;0;2;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;2;2;2;2;2;2;3;3;1;1;1;1;1;1;1;1;1;0;0;1;0;1;deutscchland;deutschland;deutsch;deutwsch;-2,1888551;-1,27287;-2,7407475;-1,56647;-4,17375;-1,09379;-4,12898;-1,30045;-4,38751;-1,09376;-4,21469;-2,18641;-2,7491025;0;1;1,25;1,4;2,6;3;3;1,5; ;0;0;0;0;0;,769230769230769;1;0;0;1;1;5,36051807469203;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0; ;4;,769230769230769;,133333333333333;6; 
30, schüler;test30;50;1;0;0;-1;-1;2;1;0;2;1;0;0;2;-1;0;0;1;2;0;-1;0;2;-1;-1;-1;0;2;1;-1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;2;1;4;1;0;0;0;0;4;1;1;1;0;0;0;0;1;0;0;0;0;4;3;3; ;1;0; ;1;0; ;1;0; ;1;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.;.;übersprungen;übersprungen;-1,3387234;-,79433;-1,641775;-2,96538;-1,24878;-1,73141;-,62153;-2,25815;-1,47226;-1,73133;-,81994;-1,54827;-1,57042;,583333333333333; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ;7,03557516307658;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1; ; ; ; ; ;-1,3387234
7, Schüler;test7;48;0;0;0;-1;1;0;-1;-1;2;0;1;0;2;-1;-1;1;1;0;1;2;0;2;1;0;1;0;-1;0;0;-1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;3;2;1;0;0;0;0;1;1;1;1;0;1;0;2;1;4;0;0;1;0;0;4;0;0;0;0;1;0;0;1;0;0;1;1;3;3;2; ;1;2;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;2;2;2;2;1;4;3;2;2;2;4;3;2;2;2;2;1;1;1;1;2;2;2;4;4;4; ;4;4;4; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ;1;11;klavier;1;1;1;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0; ;0;0;3;2;deutschland;2;2;2;2;2;2;1;1;3;1;1;0;1;1;1;1;1;1;1;1;1;1;deutschland;deutschland;deutsch;deutsch;-,3073487;-,38344;-,3967375;-,37322;,47632;-,54148;-1,14857;-,01639;,22539;-,54149;-1,33173;-,31992;-,416055;,416666666666667;1,8;2,25;1,6;1,6;4; ; ; ;0;0;0;0;0;,923076923076923;0;0;0;0;0;9,21457357217902;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0; ;3;,923076923076923;,533333333333333;2;-,3073487
